machine,working_set_bytes,footprint_bytes,node_spacing_bytes,traversal_order,N_per_batch,unit,n_samples,median,mean,sd,q1,q3,iqr,p5,p95,min,max,n_outliers,outlier_fraction,num_nodes,warmup_steps,warmup_laps,seed,migrated_excluded,logical_cpu,source_raw_file
charnwood,92672,92672,64,sequential,1000,TSC_ticks_per_access,1000000,18.158,37.04946597400001,438.6820121164285,18.072,18.294,0.2220000000000013,17.95,19.894,16.91,20565.98,113024,0.113024,1448,10000,6.906,20260904,0,6,capacity_ws92672_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,131072,131072,64,sequential,1000,TSC_ticks_per_access,1000000,24.886,47.34476916000003,496.76423373492474,18.126,27.676,9.549999999999997,17.918,28.404,17.498,20552.274,5714,0.005714,2048,10000,4.883,20260904,0,6,capacity_ws131072_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,131072,131072,64,sequential,1000,TSC_ticks_per_access,1000000,17.694,35.477391146,428.4248225262021,17.536,17.778,0.24199999999999733,16.974,17.91,16.642,20510.8,232070,0.23207,2048,10000,4.883,20260904,0,6,capacity_ws131072_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,142912,142912,64,sequential,1000,TSC_ticks_per_access,1000000,17.8,35.80665313200001,431.59487424052065,17.254,17.942,0.6879999999999988,17.07,18.112,15.716,27314.066,13477,0.013477,2233,10000,4.478,20260904,0,6,capacity_ws142912_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,155840,155840,64,sequential,1000,TSC_ticks_per_access,1000000,17.898,36.098238968000004,432.90738030838514,17.464,18.154,0.6900000000000013,17.23,18.398,14.244,20507.494,18265,0.018265,2435,10000,4.107,20260904,0,6,capacity_ws155840_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,169920,169920,64,sequential,1000,TSC_ticks_per_access,1000000,18.24,36.77252861,436.63703757157947,18.12,18.368,0.24799999999999756,17.614,18.592,14.46,20501.072,99061,0.099061,2655,10000,3.766,20260904,0,6,capacity_ws169920_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,185344,185344,64,sequential,1000,TSC_ticks_per_access,1000000,18.376,37.836803528000004,444.46367425794534,18.218,18.638,0.4200000000000017,18.066,20.81,17.184,23922.988,102155,0.102155,2896,10000,3.453,20260904,0,6,capacity_ws185344_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,185344,185344,64,sequential,1000,TSC_ticks_per_access,1000000,18.038,36.31634176400001,434.11545437914117,17.842,18.156,0.31400000000000006,17.3,18.354,15.29,20499.408,120107,0.120107,2896,10000,3.453,20260904,0,6,capacity_ws185344_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,202112,202112,64,sequential,1000,TSC_ticks_per_access,1000000,17.436,35.536097456,429.9612273310498,17.204,17.868,0.6639999999999979,17.002,18.216,16.58,20541.78,19454,0.019454,3158,10000,3.167,20260904,0,6,capacity_ws202112_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,220416,220416,64,sequential,1000,TSC_ticks_per_access,1000000,17.924,36.616286685999995,436.18269262751164,17.74,18.432,0.6920000000000002,17.562,18.682,16.768,34134.546,16727,0.016727,3444,10000,2.904,20260904,0,6,capacity_ws220416_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,240320,240320,64,sequential,1000,TSC_ticks_per_access,1000000,17.83,36.119877003999996,433.8988183096979,17.482,18.176,0.6939999999999991,17.178,18.464,15.658,37602.678,25087,0.025087,3755,10000,2.663,20260904,0,6,capacity_ws240320_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,262080,262080,64,sequential,1000,TSC_ticks_per_access,1000000,18.69,37.635932534,441.1817574228472,18.25,18.94,0.6900000000000013,17.936,19.226,17.504,23907.314,16141,0.016141,4095,10000,2.442,20260904,0,6,capacity_ws262080_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,262144,262144,64,sequential,1000,TSC_ticks_per_access,1000000,18.976,39.067407622000005,451.14766148677586,18.764,19.266,0.5019999999999989,18.518,21.932,17.664,34153.504,91401,0.091401,4096,10000,2.441,20260904,0,6,capacity_ws262144_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,285824,285824,64,sequential,1000,TSC_ticks_per_access,1000000,18.346,37.01119957999999,437.45554857699466,17.888,18.602,0.7139999999999986,17.654,19.094,14.786,20507.382,21605,0.021605,4466,10000,2.239,20260904,0,6,capacity_ws285824_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,311680,311680,64,sequential,1000,TSC_ticks_per_access,1000000,18.75,37.77750945,442.6871611585846,18.286,18.972,0.6859999999999999,18.0,19.224,17.162,23909.08,17603,0.017603,4870,10000,2.053,20260904,0,6,capacity_ws311680_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,339904,339904,64,sequential,1000,TSC_ticks_per_access,1000000,18.588,37.891204957999996,443.68485739129,18.324,19.114,0.7899999999999991,17.388,20.282,13.694,20501.48,85007,0.085007,5311,10000,1.883,20260904,0,6,capacity_ws339904_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,370688,370688,64,sequential,1000,TSC_ticks_per_access,1000000,27.298,51.659767643999984,517.5726800971975,21.916,28.238,6.321999999999999,19.716,28.756,17.95,20524.944,8451,0.008451,5792,10000,1.727,20260904,0,6,capacity_ws370688_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,370688,370688,64,sequential,1000,TSC_ticks_per_access,1000000,19.188,38.79036168600002,449.0217358825483,18.814,19.442,0.6280000000000001,18.504,19.802,16.52,20551.38,25568,0.025568,5792,10000,1.727,20260904,0,6,capacity_ws370688_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,524288,524288,64,sequential,1000,TSC_ticks_per_access,1000000,30.388,56.74574840400001,542.7801022369401,29.948,30.584,0.6359999999999992,19.736,31.518,19.33,27367.692,294369,0.294369,8192,10000,1.221,20260904,0,6,capacity_ws524288_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,741440,741440,64,sequential,1000,TSC_ticks_per_access,1000000,21.796,47.33513508000001,496.2167752401379,19.962,26.418,6.4559999999999995,19.8,30.72,19.498,20526.798,8809,0.008809,11585,11585,1.000,20260904,0,6,capacity_ws741440_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,1048576,1048576,64,sequential,1000,TSC_ticks_per_access,1000000,19.988,42.60433080800001,471.3091453677366,19.868,20.626,0.7580000000000027,19.75,28.65,19.44,34199.032,160584,0.160584,16384,16384,1.000,20260904,0,6,capacity_ws1048576_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,1482880,1482880,64,sequential,1000,TSC_ticks_per_access,1000000,28.71,57.904388728000015,548.329302410156,28.556,28.938,0.3819999999999979,22.378,32.572,18.924,20579.194,322401,0.322401,23170,23170,1.000,20260904,0,6,capacity_ws1482880_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,1482880,1482880,64,sequential,1000,TSC_ticks_per_access,1000000,19.868,40.18672598000001,456.4543034991707,19.788,19.95,0.16199999999999903,19.166,21.052,18.244,30738.442,160232,0.160232,23170,23170,1.000,20260904,0,6,capacity_ws1482880_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,1617088,1617088,64,sequential,1000,TSC_ticks_per_access,1000000,19.864,40.111593268000014,455.6264673871343,19.382,19.962,0.5799999999999983,19.072,21.16,16.384,20508.188,66561,0.066561,25267,25267,1.000,20260904,0,6,capacity_ws1617088_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,1763456,1763456,64,sequential,1000,TSC_ticks_per_access,1000000,19.798,39.972095528,456.8058145832175,19.18,19.91,0.7300000000000004,19.01,21.236,14.872,20514.5,62360,0.06236,27554,27554,1.000,20260904,0,6,capacity_ws1763456_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,1923008,1923008,64,sequential,1000,TSC_ticks_per_access,1000000,19.96,40.46252796200002,459.75202060940904,19.88,20.05,0.1700000000000017,19.722,21.4,14.668,54594.382,149767,0.149767,30047,30047,1.000,20260904,0,6,capacity_ws1923008_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,2097088,2097088,64,sequential,1000,TSC_ticks_per_access,1000000,19.848,40.19850612,456.19940609999963,19.768,19.938,0.16999999999999815,19.236,21.272,15.442,23918.554,167887,0.167887,32767,32767,1.000,20260904,0,6,capacity_ws2097088_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,2097152,2097152,64,sequential,1000,TSC_ticks_per_access,1000000,20.102,42.374750296000016,468.7090462094279,19.956,20.752,0.7959999999999994,19.82,25.376,18.886,20509.432,185213,0.185213,32768,32768,1.000,20260904,0,6,capacity_ws2097152_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,2286912,2286912,64,sequential,1000,TSC_ticks_per_access,1000000,19.806,40.04098580799996,455.09649644288083,19.274,19.916,0.6419999999999995,19.012,21.37,18.204,23921.062,80200,0.0802,35733,35733,1.000,20260904,0,6,capacity_ws2286912_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,2493888,2493888,64,sequential,1000,TSC_ticks_per_access,1000000,19.92,40.48299698000001,457.5801766884141,19.84,20.024,0.18400000000000105,19.7,21.546,15.866,20500.962,171961,0.171961,38967,38967,1.000,20260904,0,6,capacity_ws2493888_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,2719616,2719616,64,sequential,1000,TSC_ticks_per_access,1000000,19.932,40.48129350799999,457.3895041325765,19.85,20.05,0.1999999999999993,19.724,21.652,16.488,20515.954,172056,0.172056,42494,42494,1.000,20260904,0,6,capacity_ws2719616_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,2965760,2965760,64,sequential,1000,TSC_ticks_per_access,1000000,29.242,60.69020170000002,560.4473132699512,28.876,31.498,2.622,28.554,33.842,19.658,20550.732,24367,0.024367,46340,46340,1.000,20260904,0,6,capacity_ws2965760_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,2965760,2965760,64,sequential,1000,TSC_ticks_per_access,1000000,19.864,40.367828597999996,455.9352209810162,19.774,20.012,0.23799999999999955,19.162,21.682,14.92,20498.382,224788,0.224788,46340,46340,1.000,20260904,0,6,capacity_ws2965760_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,3234176,3234176,64,sequential,1000,TSC_ticks_per_access,1000000,19.93,40.56009637600004,457.7424313471536,19.83,20.082,0.25200000000000244,19.172,21.834,18.232,20504.78,267343,0.267343,50534,50534,1.000,20260904,0,6,capacity_ws3234176_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,3526912,3526912,64,sequential,1000,TSC_ticks_per_access,1000000,19.894,40.58096501799998,457.80446378877025,19.802,20.146,0.3440000000000012,19.664,21.912,18.766,20507.508,196226,0.196226,55108,55108,1.000,20260904,0,6,capacity_ws3526912_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,3846144,3846144,64,sequential,1000,TSC_ticks_per_access,1000000,19.984,41.00533094,460.68005963816535,19.87,20.578,0.7079999999999984,19.712,22.294,15.03,20500.332,114881,0.114881,60096,60096,1.000,20260904,0,6,capacity_ws3846144_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,4194304,4194304,64,sequential,1000,TSC_ticks_per_access,1000000,32.13,64.988188036,580.4655838504789,30.542,34.036,3.4939999999999998,28.986,35.342,19.652,20530.408,26416,0.026416,65536,65536,1.000,20260904,0,6,capacity_ws4194304_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,4194304,4194304,64,sequential,1000,TSC_ticks_per_access,1000000,20.024,41.47604799800002,473.11923032022446,19.848,20.634,0.7860000000000014,19.718,22.302,17.882,20521.948,91277,0.091277,65536,65536,1.000,20260904,0,6,capacity_ws4194304_sp64_seq_charnwood_20260910-183600.csv.gz
charnwood,5931584,5931584,64,sequential,1000,TSC_ticks_per_access,1000000,28.673000000000002,60.10442459399999,557.2728614261807,25.502,34.688,9.186000000000003,23.816,36.384,20.146,20536.436,7845,0.007845,92681,92681,1.000,20260904,0,6,capacity_ws5931584_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,8388608,8388608,64,sequential,1000,TSC_ticks_per_access,1000000,38.242,73.32026462400003,615.2977481982864,37.544,38.95,1.406000000000006,25.022,40.186,22.086,20521.206,215863,0.215863,131072,131072,1.000,20260904,0,6,capacity_ws8388608_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,11863232,11863232,64,sequential,1000,TSC_ticks_per_access,1000000,36.352,73.45992650999997,615.8560687057206,35.872,36.838,0.9660000000000011,35.276,37.928,24.114,20529.944,56200,0.0562,185363,185363,1.000,20260904,0,6,capacity_ws11863232_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,16777216,16777216,64,sequential,1000,TSC_ticks_per_access,1000000,26.094,53.10612612400003,523.1757386209463,25.572,26.782,1.2100000000000009,24.958,28.634,23.662,20534.502,51180,0.05118,262144,262144,1.000,20260904,0,6,capacity_ws16777216_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,23726528,23726528,64,sequential,1000,TSC_ticks_per_access,1000000,35.812,65.11293754200003,579.0169450287631,26.588,36.81,10.222000000000001,25.436,38.072,24.328,20531.08,8076,0.008076,370727,370727,1.000,20260904,0,6,capacity_ws23726528_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,33554432,33554432,64,sequential,1000,TSC_ticks_per_access,1000000,25.924,52.462077279999995,519.5490945997133,25.47,26.396,0.9260000000000019,24.952,27.376,23.76,20553.706,32143,0.032143,524288,524288,1.000,20260904,0,6,capacity_ws33554432_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,47453120,47453120,64,sequential,1000,TSC_ticks_per_access,1000000,25.856,52.21781411600001,518.2879143191075,25.392,26.358,0.9660000000000011,24.934,27.372,24.214,20515.342,31334,0.031334,741455,741455,1.000,20260904,0,6,capacity_ws47453120_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,67108864,67108864,64,sequential,1000,TSC_ticks_per_access,1000000,25.994,52.565117456,519.4219422215477,25.538,26.484,0.9460000000000015,25.026,27.516,23.828,11585.088,34182,0.034182,1048576,1048576,1.000,20260904,0,6,capacity_ws67108864_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,94906240,94906240,64,sequential,1000,TSC_ticks_per_access,1000000,36.728,74.143792688,617.5671920317725,36.262,37.236,0.9739999999999966,35.67,38.372,24.562,17123.308,57945,0.057945,1482910,1482910,1.000,20260904,0,6,capacity_ws94906240_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,134217728,134217728,64,sequential,1000,TSC_ticks_per_access,1000000,25.904,52.430233098,520.6538381299557,25.436,26.396,0.9600000000000009,24.936,27.394,23.474,20511.858,31037,0.031037,2097152,2097152,1.000,20260904,0,6,capacity_ws134217728_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,189812480,189812480,64,sequential,1000,TSC_ticks_per_access,1000000,25.894,52.335768918,518.3288188392512,25.43,26.386,0.9559999999999995,24.944,27.388,23.676,13693.208,31331,0.031331,2965820,2965820,1.000,20260904,0,6,capacity_ws189812480_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,268435456,268435456,64,sequential,1000,TSC_ticks_per_access,1000000,26.07,53.522134784,527.1468744988632,25.554,26.708,1.154,24.96,30.78,23.6,20554.004,89950,0.08995,4194304,4194304,1.000,20260904,0,6,capacity_ws268435456_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,379625024,379625024,64,sequential,1000,TSC_ticks_per_access,1000000,36.61,74.02034183600001,618.7403571098189,36.14,37.112,0.9720000000000013,35.528,38.292,24.502,20535.796,62340,0.06234,5931641,5931641,1.000,20260904,0,6,capacity_ws379625024_sp64_seq_charnwood_20260910-161412.csv.gz
charnwood,536870912,536870912,64,sequential,1000,TSC_ticks_per_access,1000000,25.906,52.32246219000001,519.5132623711469,25.44,26.398,0.9579999999999984,24.934,27.42,23.56,20506.112,33064,0.033064,8388608,8388608,1.000,20260904,0,6,capacity_ws536870912_sp64_seq_charnwood_20260910-161412.csv.gz
